Seq,Title,TagList,apply_space,apply_cost,apply_style
24081,진주 평거동 들망흥한아파트 36평 화이트 아치가 주는 개방감 있는 공간,"매입등, 간접등, TV박스, 화이트벽지, 젠다이, 거울수납장, 코너선반, 샤워파티션, 간접조명, 한샘주방, 자주방, 키친판넬, 3연동중문, 화이트인테리어","spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0004,spa_0011",,sty_0002
24084,감각을 채운 헤링본 포인트,"3연동중문, 모루유리, 매트화이트, 화이트현관장, 포세린타일, 브러시마루, 헤링본마루, 매입등, 한샘샷시, 단열창호, 블랙욕실, 포세린타일, 호텔욕실, 모던욕실, 블랙거울, 블랙세면대, 블루벽지, 유니크벽지, 실크벽지, 네이비벽지, 키친판넬, 한샘싱크볼, 화이트후드, 그레이주방, 자주방, 포세린타일, 그레이욕실, 젠다이, 한샘도기","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0004,spa_0011",cos_0009,sty_0002
24088,여유로움이 느껴지는 세련된 하우스,"3연동중문, 화이트현관장, 네이비벽지, 포세린타일, 행잉형현관장, 모루유리, 매트화이트, 빌트인파우더장, 빌트인플러스, 매트화이트, 화이트붙박이장, 대용량수납, 바흐드레스룸, 시스템장, 오픈형드레스룸, 화이트헹거, 블랙욕실, 샤워파티션, 풀랩장, 휴플로어, 모던욕실, 키친판넬, 네이비주방, 실크벽지, 모던주방, 대면형주방, 폴딩도어, 빌트인플러스, 빌트인거실장, 월플러스, 엣지등, 휴판넬, 2단플랩장, 휴플로어, 카고베이지, 모던욕실","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
24089,입주예정 평택지제역자이 98a 우드 결이 살아 있는 바흐 서재 세트로 아지트 완성,"뉴트럴화이트, 호텔침대, 루바, 멀티패널, 협탁, 서랍장, 아카이브, 수납장, 선반장, 무브미, 고다, 가죽소파, 3인소파, 라토, 1인소파, 파사드, 거실장, 바흐, 바흐701, 바흐책상, 바흐서랍책상, 책장, 우드책상, 우드책장, 서재, 붙박이장, 스케치, 스케치붙박이장, 드레스룸, 일리스식탁, 세라믹식탁, 우드식탁, 내추럴식탁, 일리스, 식탁의자, 조이S2, 조이, 조명침대, 수납침대, 책상세트, 책상의자, 자녀방, 공부방","spa_0001,spa_0009,spa_0006,spa_0002,spa_0003,spa_0005,spa_9999",cos_0003,sty_0004
24091,온기가 흐르는 안락한 하우스,"강마루, 월플러스, 사하라, 한샘아트월, 매입등, 매트그레이, 그레이붙박이장, 실크벽지, 강마루, abs도어, 베이지욕실, 모던욕실, 베이지욕조, 포세린타일, 퓨어화이트, 유광도어, 유광키친, 자주방, 베이지상판, 하프파티션, 현관가벽, 3연동중문, 화이트현관장, 매트화이트, 행잉형현관장, 벤치장, 육각타일","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011",cos_0007,sty_0004
24093,하계동 학여울청구아파트 33평 심플한 매력이 있는 화이트 인테리어,"매트화이트, 식탁등, 팬던트조명, 그레이상판, 자주방, 매트화이트, 화이트붙박이장, 스타일러장, 폴딩도어, 화이트폴딩도어, 등박스, 화이트벽지, 실크벽지, 강마루, 행잉형현관장, ABS도어, 네이비필름, 포세린타일, 화이트현관장, 휴판넬, 휴플로어, 카고그레이","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011",,sty_0004
24094,세련된 질감이 느껴지는 모던 인테리어,"간접등, 등박스, 다운라이트, 강마루, 엣지등, 강마루, 엣지등, 등박스, 건식세면대, 호텔세면대, 블랙세면대, 심플욕조, 휴판넬, 휴플로어, 카고베이지, 심플욕실, 터치그레이, 유로터치, 터치질감, 모던주방, 자주방, 포세린타일, 원도어중문, 여닫이중문, 화이트현관장, 행잉형현관장, 휴플로어, 카고그레이, 휴판넬, 모던욕실, 2단플랩장, 월넛플랩장","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999",,sty_0002
24096,언제나 질리지 않는 화이트 인테리어,"3연동중문, 슬림중문, 현관가벽, 망입유리, 행잉형현관장, 매트화이트, 화이트붙박이장, 대용량수납, 엣지등, 매입등, 화이트거실, 화이트벽지, 실크벽지, 포세린타일, 모던욕실, 호텔욕실, 그레이욕실, 젠다이, 퓨어화이트, 슈가베이지, 베이지상판, 유광주방, 유광도어, 자주방, 냉장고장","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011",,sty_0002
24097,입주예정 영흥공원 푸르지오 파크비엔 151b 아일랜드와 식탁으로 거실과의 공간 분리,"드레스룸, 바흐드레스룸, 바흐, 행거, 시스템행거, 부티크침대, 패브릭침대, 가죽침대, 멀티패널, 사이드테이블, 협탁, 스튜디오, 밀란303, 멀티침대, 수납침대, 마일로, 책상의자, 조이S2, 조이, 조명침대, 수납침대, 책상세트, 책상의자, 자녀방, 공부방, 토브, 바흐, 토브소파, 패브릭소파, 인칸토식탁, 세라믹식탁, 리니아, 식탁의자","spa_0001,spa_0009,spa_0006,spa_0003,spa_9999",cos_0003,sty_0002
24098,입주예정 영흥공원 푸르지오 파크비엔 109a 우드 가구로 완성한 내추럴 하우스,"드레스룸, 바흐드레스룸, 내추럴드레스룸, 행거, 시스템행거, 서랍장, 우드서랍장, 아이디S, 책상세트, 책상서랍, 책장, 조이S2, 조이S, 수납침대, 자녀방, 공부방, 유닛, 유닛책상, 유닛책장, 우드책상, 우드책장, 플랩도어, 유로503, 프레임오크, 호텔침대, 우드침대, 멀티패널, 협탁, 일리스, 세라믹식탁, 우드식탁, 식탁의자, 내추럴의자, 우드의자, 플라타, 거실장, 토브, 패브릭소파, 모듈소파, 미스티, 소파테이블","spa_0001,spa_0009,spa_0006,spa_0002,spa_0003,spa_0005,spa_9999",cos_0003,sty_0001
24099,차분한 매력의 모던클래식 인테리어,"그린벽지, 파스텔벽지, 네오강마루, 강마루, 싱크벽지, 팬던트조명, 우물천장, 모노틸, 모노주방, 대면형주방, 블루주방, 비비드주방, 키친판넬, 화이트상판, 모던욕실, 휴판넬, 휴플로어, 호텔욕실, 카고그레이, 아티골드, 내추럴바스, 휴판넬, 휴플로어, 카고베이지, 클래식중문, 골드손잡이, 망입유리, 클래식중문, 여닫이중문, 골드손잡이, 폴리싱타일, 클래식현관, 파스텔벽지, 민트벽지, 실크벽지","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999",,sty_0002
24100,입주예정 영흥공원 푸르지오 파크비엔 109c 부부의 취미를 공유하는 홈카페형 하우스,"유로501, 플랫, 플랫서재, 플랫카페장, 플랫책장, 플랫테이블, 루버, 루버도어, 유로503, 뉴트럴화이트, 호텔침대, 루바, 아트월, 멀티패널, 협탁, 서랍장, 붙박이장, 조이, 조이S2, 수납침대, 매직데스크, 책상세트, 책장, 조앤, 책상의자, 고정의자, 포네, 포네소파, 패브릭소파, 유로큐브테이블, 소파테이블, 파사드, 거실장","spa_0001,spa_0009,spa_0006,spa_0005,spa_9999",cos_0003,sty_0002
24101,품격이 있는 호텔에 온 듯한 공간,"모던욕실, 심플욕조, 젠다이, 스윙중문, 여닫이중문, 모던중문, 슬림방등, 터치크림, 베이지붙박이장, 시에나도브, 클래식주방, 그레이주방, 자주방, 키큰장, 포세린타일, 모던현관, 낮은현관장, 넓은전실, 현관장조명, 폴딩도어, 월플러스, 강마루, 네오강마루, 다운라이트","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
24102,자연의 내음이 나는 모던 내추럴 하우스,"내추럴바스, 휴플로어, 카고베이지, 우드상부장, 휴판넬, 로엔화이트, 클래식주방, 화이트도어, 자주방, 헤링본마루, 모던욕실, 화이트도어, 타원형거울, 그레이욕실, 호텔욕실, 슬라이딩중문, 행잉형현관장, 매트화이트, 화이트현관장, 현관타일, 월플러스, 헤링본마루, 브러쉬마루, 우물천장, 매입등, 핑크벽지, 포인트벽지, 화이트도어","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0001
24105,웨인스코팅으로 우아함이 돋보이는 하우스,"내추럴상부장, 블루타일, 휴플로어, 카고그레이, 라이너스중문, 3연동중문, 망입유리, 딥그린중문, 클래식중문, 블루벽지, 실크벽지, 시에나화이트, 클래식주방, 실크벽지, 키친판넬, 화이트도어, 웨인스코팅, 화이트거실, 엣지등","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011",,sty_0002
24108,톤온톤 무드 당신이 원하는 집,"개인작업실, 드레스룸으로활용가능, 베란다확장으로거실을넓게, 주방을한눈에, 톤온톤, 무드, 부부, 파우더장, TV빌트인, 부부만의시간을공유, 사회초년생까지사용가능한, 신상타일, 쥬라식크림, 중문고시형, 거실에선깔끔하게, 디자인은품위있게, 아트월, 와이드월플러스, 배수브라이트, 원도어중문, 한샘S212필름, 와이드거실, 톤온톤컬러, 무드있게, 심플하게, 하지만다있어, 우리집의첫인상, 무드, 화사, 실용성, 우리집포인트연출공간, 무드벽등, 편안함, 톤온톤, 오르비벽등, 주백색, 조적세면대, 비선형조명거울, 매립형수전, 블랙포인트, FHS타일UMP115, 쥬라식실버, 슬라이딩장, MILAN7핏미간접조명선반, 하부조명, 카페형주방, 벽면도대리석, 나만의주방, 톤온톤, Euro500첼시MG, HE20마터호른, 그로헤입수전MINTA32321, 한샘클린엠보싱크볼CGD84E, HE20마터호른, 한샘NEW하이드BI후드600DP, SK매직인덕션쿡탑3구IHRB32A3WH","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0011,spa_9999",cos_0008,sty_0002
24109,시크한 모노톤 모던 인테리어,"강마루, 매입등, 실크벽지, 천장몰딩, 한샘샷시, 강마루, abs도어, 모노그레이, 그레이하부장, 그레이도어, 모던주방, 자주방, 강마루, 한샘샷시, 모던욕실, 브론즈파티션, 휴플로어, 휴판넬, 내추럴거울, 모던욕실, 스칸디블랙, 블랙거울, 휴플로어, 휴판넬, abs도어, 여닫이중문, 프리미엄중문, 화이트현관장, 행잉형현관장, 매트화이트","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
24110,입주예정 영흥공원 푸르지오 파크비엔 151b 멀티패널로 편리한 호텔 침실 구성,"바흐701, 바흐, 서랍책상, 책장, 서재, 세라믹식탁, 6인식탁, 확장형식탁, 유로503, 아트월월넛, 호텔침대, 멀티패널, 3단서랍장, 우드서랍장, 자녀방, 플렉스Z, 컴퓨터책상, 책장, 유로503, 아트월월넛, 호텔침대, 멀티패널, 코너형소파, 가죽소파, 1인리클라이너, 거실테이블","spa_0001,spa_0009,spa_0002,spa_0005,spa_9999",cos_0003,sty_0001
24112,입주예정 영흥공원 푸르지오 파크비엔 109a 로쉬 식탁으로 가족과 함께하는 공간 연출,"로쉬, 로쉬식탁, 식탁의자, 라운지벤치, 서대, 멀티룸, 리니아, 리니아식탁, 세라믹식탁, 식탁의자, 세라믹의자, 무브미, 고다, 가죽소파, 피코, 소파테이블, 수납테이블, 아카이브, 거실장, 수납장, 빌트인플러스, 침대장, 유로클래식, 웨인스코팅, 붙박이장, 자녀방, 공부방, 유닛, 책상세트, 플렉스Z, 패브릭침대, 수납침대, 조이, 조이S2, 자녀방, 매직데스크, 책상세트, 책상의자, 조명침대, 수납침대","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0002,spa_9999",cos_0003,sty_0002
24114,시크한 도시 감성이 매력적인 하우스,"3연동중문, 라이너스중문, 망입유리, 육각타일, 화이트현관장, 비앙코타일, 모던거실, 심플욕조, 심플욕실, 화이트욕실, 프라화이트, 무광도어, 키친판넬, 사각싱크볼, 무광키친, abs도어, 딥그린도어, 비앙코타일","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011",,sty_0002
24115,공간마다 모던하게 꾸며준 리모델링,"강마루, 실크벽지, 월플러스, 폴딩도어, 할로겐조명, 천정평탄화, 한샘샷시, 내추럴바스, 휴판넬, 휴플로어, 심플욕조, 우드거울, abs도어, 모던욕실, 호텔욕실, 휴판넬, 휴플로어, 카고그레이, 블루벽지, 화이트도어, abs도어, 비대칭중문, 스윙중문, 프리미엄중문, 터치도브, 그레이붙박이장, 강마루, 화이트도어, abs도어, 강마루, 프라화이트, 키친판넬, 콘크리트상판, 그레이상판, 이음식탁, 빌트인후드","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011",,sty_0002
24116,깔끔하게 꾸민 포근한 우리 집,"딥그린필름, 화이트현관장, 육각타일, 매트화이트, 무광도어, 키친판넬, 카라라화이트, 무광주방, 모던욕실, 한샘도기, 연그레이욕실, 슬림등, 엣지등, 실크벽지, 할로겐조명, 강마루, 포세린타일, 브론즈파티션, 심플욕실, abs도어, 한샘도어, 그레이도어","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011",,sty_0004
24117,넓고 편리하게 디자인한 모던 인테리어,"강마루, 빌트인플러스, 터치크림붙박이장, 터치크림파우더장, 라이너스중문, 육각타일, 3연동중문, 행잉형현관장, 화이트현관장, 하프파티션, 모노네이비, 모노캐시미어, 산타나오크식탁, 빌트인후드, 한샘쿡탑, 키친판넬, 네이비도어, 모던욕실, 그레이욕실, 호텔욕실, 젠다이, 유리파티션, 월플러스, 배수브그레이, 강마루, 베이직화이트오크, 엣지등","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011",,sty_0002
24118,트렌디함을 주는 연그레이 하우스,"라이너스중문, 3연동중문, 망입유리, 하프파티션, 육각타일, 라이너스중문, 강마루, 화이트중문, 엣지등, 천정몰딩, 콘크리트화이트, 화이트판넬, 휴플로어, 카고베이지, 심플욕실, 터치크림, 베이지붙박이장, 엣지등, 강마루, 천정몰딩, 프라화이트, 매입등, 화이트도어, 키친판넬, 베이지상판, 강마루, 휴플로어, 화이트판넬, 타원형거울, 한샘도기, 화이트욕실","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011",,sty_0004
24120,깔끔하고 또 깔끔한 인테리어,"한샘, 한샘바스, 한샘욕실, 욕실인테리어, 욕실리모델링, 휴판넬, 휴플로어, 한샘인테리어, 한샘리모델링, 한샘, 한샘인테리어, 안방인테리어, 안방리모델링, 한샘PKG, 한샘리모델링, 한샘, 한샘인테리어, 한샘리모델링, 리모델링, 인테리어, 벽산삼익아파트, 한샘PKG, 한샘, 한샘인테리어, 한샘리모델링, 한샘부엌, 자부엌, 한샘PKG, 한샘, 한샘인테리어, 한샘리모델링, 한샘서재, 한샘붙박이장, 한샘PKG, 한샘, 한샘인테리어, 한샘리모델링, 한샘PKG, 드레스룸, 파우더룸, 한샘, 한샘인테리어, 한샘리모델링, 한샘PKG, 벽산삼익아파트, 영통에듀파크아파트, 한샘, 한샘인테리어, 한샘리모델링, 한샘PKG, 한샘중문, 바닥타일시공","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_9999",cos_0009,sty_0004
24124,입주예정 영흥공원 푸르지오 파크비엔 109c 빌트인 붙박이장으로 수납력,"무브미, 고다, 가죽소파, 바흐, 아르페, 소파테이블, 세라믹테이블, 블랑, 거실장, 바흐802, 리니아, 리니아식탁, 세라믹식탁, 식탁의자, 리니아식탁의자, 아이디S, 멀티침대, 수납침대, 책상세트, 자녀방, 공부방, 유로606, 시에나, 시에나침대, 패브릭침대, 사이드테이블, 포시즌매트리스, 빌트인플러스, 조이S2, 조명침대, 수납침대, 책상세트, 자녀방, 공부방","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_9999",cos_0003,sty_0002
